CustomerId,Surname,CreditScore,Geography,Gender,Age,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,baseDate,accountOpeningDate
15635728,P'an,693,France,Male,41,0,2,0,0,156381.47,0,2/1/2026,3/1/2021
15687738,Nwagugheuzo,535,France,Female,38,0,2,1,0,136620.64,0,2/1/2026,10/16/2017
15734674,Lin,593,France,Female,41,0,1,1,0,65170.66,0,2/1/2026,7/10/2019
15762803,Innes,509,France,Male,31,0,2,1,0,15360.91,0,2/1/2026,8/11/2022
15661974,Pirozzi,677,France,Male,46,57037.74,1,1,1,158531.01,0,2/1/2026,4/12/2023
15812009,Grant,662,Spain,Male,38,0,2,1,0,136259.65,0,2/1/2026,5/26/2021
15589018,Padilla,719,Germany,Male,28,106070.29,2,1,1,183893.31,0,2/1/2026,6/3/2022
15647099,Ts'ui,633,France,Female,37,156091.97,1,1,0,72008.61,0,2/1/2026,8/20/2016
15767793,Hsu,819,France,Female,38,0,2,1,0,30498.7,0,2/1/2026,4/5/2015
15587735,Chukwuebuka,850,France,Male,39,96863.13,1,1,1,121681.19,0,2/1/2026,9/29/2019
15760085,Calabresi,684,Germany,Female,48,126384.42,1,1,1,198129.36,0,2/1/2026,3/21/2015
15800116,Bowman,712,Germany,Male,28,145605.44,1,0,1,93883.53,0,2/1/2026,7/16/2021
15785869,Pisano,718,France,Female,25,0,2,1,0,30380.12,0,2/1/2026,12/25/2018
15631333,Wade,677,Spain,Female,25,130866.19,1,1,0,42410.21,0,2/1/2026,12/19/2017
15776467,De Salis,702,Spain,Female,35,14262.8,2,1,0,54689.16,0,2/1/2026,3/6/2017
15760861,Phillipps,619,France,Male,43,125211.92,1,1,1,113410.49,0,2/1/2026,10/7/2024
15773039,Ku,550,France,Male,37,0,1,1,1,179670.31,0,2/1/2026,9/24/2022
15724848,Oluchukwu,516,France,Female,46,104947.72,1,1,0,115789.25,1,2/1/2026,11/20/2024
15601688,Piccio,546,France,Male,28,0,1,1,0,159254.29,0,2/1/2026,10/9/2017
15585388,Sherman,660,Germany,Male,31,125189.75,2,1,1,139874.43,0,2/1/2026,2/6/2016
15583090,Komar,581,Spain,Female,29,0,2,1,0,46735.19,0,2/1/2026,12/25/2017
15790235,Hsing,778,Spain,Male,40,104291.41,2,1,1,117507.11,0,2/1/2026,4/3/2017
15700212,Shih,475,France,Female,46,0,2,0,0,122953,1,2/1/2026,3/29/2015
15688713,McCall,627,Spain,Male,44,0,1,1,1,114469.55,0,2/1/2026,11/5/2019
15665238,Beneventi,745,Germany,Male,36,145071.24,1,0,0,6078.46,0,2/1/2026,3/22/2017
15641582,Chibugo,735,,Male,43,123180.01,2,1,1,196673.28,0,2/1/2026,2/22/2015
15758726,Chiemeka,588,France,Female,24,0,2,1,1,140586.08,0,2/1/2026,2/27/2025
15630241,Tretyakova,594,France,Male,61,62391.22,1,1,1,192434.11,0,2/1/2026,12/2/2022
15701164,Onyeorulu,506,France,Female,34,90307.62,1,1,1,159235.29,0,2/1/2026,3/1/2021
15647091,Endrizzi,725,Germany,Male,19,75888.2,1,0,0,45613.75,0,2/1/2026,6/27/2025
15671917,Wade,666,France,Male,46,123873.19,1,1,1,177844.06,0,2/1/2026,8/8/2020
15696859,Oldham,474,France,Male,45,0,2,0,0,172175.9,0,2/1/2026,1/29/2016
15778135,T'ao,575,Spain,Male,43,0,1,1,0,83594.51,0,2/1/2026,8/6/2022
15717164,Genovese,485,Spain,Male,32,102238.01,2,1,1,194010.12,0,2/1/2026,11/29/2019
15774857,Synnot,460,France,Female,27,0,2,1,0,156150.08,1,2/1/2026,5/24/2018
15791279,Murray,701,France,Male,40,169742.64,1,1,1,153537.55,1,2/1/2026,7/7/2020
15724466,Swearingen,744,Germany,Female,41,84113.41,1,1,0,197548.63,0,2/1/2026,4/9/2023
15654390,He,640,France,Male,33,154575.76,1,1,0,25722.28,1,2/1/2026,1/4/2019
15748123,Chienezie,613,France,Male,20,0,2,1,1,149613.77,0,2/1/2026,6/16/2022
15709338,T'ao,544,France,Female,29,118560.55,1,1,1,164137.36,0,2/1/2026,6/29/2024
15641114,Power,701,France,Male,37,130091.5,1,1,1,120031.29,0,2/1/2026,5/9/2017
15716835,Rossi,546,France,Male,24,156325.38,1,1,1,125381.02,0,2/1/2026,2/26/2017
15689616,Ward,586,Spain,Male,34,168094.01,1,0,0,20058.61,0,2/1/2026,2/23/2020
15572461,Kung,663,Germany,Female,29,102714.65,2,0,0,21170.81,0,2/1/2026,12/20/2021
15692671,Dobson,701,Spain,Male,36,0,2,1,0,169161.46,0,2/1/2026,5/30/2017
15787655,Chu,707,France,Male,47,0,2,1,0,174303.29,0,2/1/2026,6/3/2022
15753831,Cox,642,Spain,Male,32,100433.8,1,1,1,39768.59,0,2/1/2026,6/18/2018
15586974,Pearce,656,France,Male,39,0,2,1,1,98894.64,0,2/1/2026,3/10/2015
15735222,Ignatieff,705,Spain,Female,23,0,2,1,1,73131.73,0,2/1/2026,12/26/2020
15782574,Warner,624,Spain,Male,33,0,2,0,0,76551.7,0,2/1/2026,9/28/2019
15772243,MacDonald,612,France,Female,33,0,1,0,0,142797.5,1,2/1/2026,3/7/2016
15754537,Ko,748,France,Male,40,0,1,0,0,60416.76,0,2/1/2026,8/13/2025
15704250,Akabueze,506,France,Male,34,0,2,0,0,115842.1,0,2/1/2026,12/18/2018
15802486,Hayes,488,France,Male,34,0,2,1,1,125979.36,0,2/1/2026,10/11/2022
15572467,Chandler,506,France,Male,37,0,2,1,1,127543.81,0,2/1/2026,1/25/2021
15764419,Langdon,730,France,Male,27,0,2,1,1,116081.93,0,2/1/2026,9/26/2020
15594720,Scott,460,Germany,Female,35,102742.91,2,1,1,189339.6,0,2/1/2026,10/18/2017
15653696,Goliwe,515,France,Female,28,0,2,0,0,94141.75,0,2/1/2026,12/30/2016
15734565,Hughes,696,France,Male,29,0,2,1,0,191166.09,0,2/1/2026,9/4/2017
15619304,Onio,502,France,Female,42,159660.8,3,1,0,113931.57,1,2/1/2026,11/13/2017
15757931,Fang,804,France,Male,24,0,2,1,0,173195.33,0,2/1/2026,11/4/2022
15737795,Scott,512,Spain,Male,36,0,1,0,1,135482.26,1,2/1/2026,3/1/2024
15627876,Pavlova,719,Spain,Female,47,116393.59,1,1,0,63051.32,1,2/1/2026,11/14/2016
15587535,Onyemauchechukwu,450,Spain,Female,46,177619.71,1,1,0,54227.06,0,2/1/2026,12/2/2020
15749851,Brookes,702,Spain,Female,26,135219.57,1,0,1,59747.63,0,2/1/2026,12/19/2021
15697879,Webb,701,France,Male,30,156660.72,2,1,0,45742.42,0,2/1/2026,2/16/2022
15785611,Onyeoruru,752,Germany,Male,38,183102.29,1,1,1,71557.12,0,2/1/2026,6/3/2022
15646764,Lorenzo,617,Germany,Female,58,119024.75,2,1,0,35199.24,1,2/1/2026,2/23/2022
15594902,Lombardi,518,France,Male,38,90957.81,1,0,1,162304.59,0,2/1/2026,7/15/2022
15622003,Carslaw,745,France,Male,35,92566.53,2,1,0,161519.77,0,2/1/2026,12/31/2016
15779059,Timms,670,France,Female,38,119624.54,2,1,1,110472.12,0,2/1/2026,11/29/2021
15643438,P'eng,850,France,Male,20,0,2,1,0,31288.77,0,2/1/2026,5/11/2018
15683930,Ch'iu,593,Germany,Female,32,134096.53,2,1,0,,1,2/1/2026,5/3/2016
15625904,Wang,624,France,Male,26,74681.9,2,0,0,31231.35,0,2/1/2026,12/20/2016
15614878,Yeh,660,Germany,Female,29,180520.29,1,1,1,123850.58,0,2/1/2026,8/27/2019
15702968,Artemieva,733,Germany,Male,74,106545.53,1,1,1,134589.58,0,2/1/2026,12/27/2022
15658306,Lo,693,France,Male,68,97705.99,1,1,1,61569.07,0,2/1/2026,2/19/2021
15619360,Hsiao,472,Spain,Male,40,0,1,1,0,70154.22,0,2/1/2026,3/2/2021
15668032,Buchanan,577,France,Female,37,0,1,1,1,79881.39,0,2/1/2026,9/13/2021
15646558,Clamp,611,Spain,Male,51,122874.74,1,1,1,149648.45,0,2/1/2026,10/27/2024
15685372,Azubuike,350,Spain,Male,54,152677.48,1,1,1,191973.49,1,2/1/2026,11/1/2024
15725664,Wallace,549,France,Female,38,107283.4,1,0,0,157442.75,0,2/1/2026,10/29/2017
15755649,Winter-Irving,584,Germany,Male,47,130538.77,1,1,0,92915.84,0,2/1/2026,10/2/2018
15636982,Weller,705,Germany,Female,43,79974.55,1,1,1,103108.33,0,2/1/2026,5/25/2018
15622494,Mazzanti,718,France,Male,27,0,2,0,0,,0,2/1/2026,11/9/2023
15685829,McKay,551,France,Male,37,0,2,1,1,50578.4,0,2/1/2026,3/3/2022
15797595,Greenhalgh,709,France,Female,40,131569.63,1,1,1,103970.58,0,2/1/2026,3/5/2016
15754177,Bazarova,712,Spain,Male,53,111061.01,2,0,0,26542.17,0,2/1/2026,3/18/2023
15590146,Mao,630,France,Male,50,81947.76,1,0,1,63606.22,1,2/1/2026,12/26/2024
15644962,Connolly,745,France,Male,21,137910.45,1,1,1,177235.23,0,2/1/2026,2/20/2021
15678146,Wong,668,Spain,Female,24,173962.32,1,0,0,106457.11,1,2/1/2026,6/16/2018
15597131,Fu,415,France,Male,32,145807.59,1,1,1,3064.65,0,2/1/2026,6/16/2020
15663939,Arnott,523,Germany,Male,35,138782.76,1,1,1,186118.93,0,2/1/2026,11/23/2017
15722578,Spitzer,685,Germany,Female,21,97956.5,1,1,1,164966.27,0,2/1/2026,5/7/2019
15584766,Knight,557,,Male,33,54503.55,1,1,1,371.05,0,2/1/2026,11/16/2022
15768193,Trevisani,585,Germany,Male,36,146050.97,2,0,0,86424.57,0,2/1/2026,9/19/2020
15711219,Jennings,788,Germany,Female,57,93716.72,1,1,1,180150.49,1,2/1/2026,4/6/2017
15681068,Chinagorom,796,France,Female,45,109730.22,1,1,1,123882.73,0,2/1/2026,3/1/2023
15634281,P'an,720,Germany,Female,43,110822.9,1,0,0,,0,2/1/2026,2/5/2015
15589224,Moore,596,Spain,Male,41,0,2,0,1,141053.85,0,2/1/2026,6/3/2020
15622911,Jude,759,France,Male,42,105420.18,1,0,1,121409.06,0,2/1/2026,11/13/2021
15640846,Chibueze,546,Germany,Female,58,106458.31,4,1,0,128881.87,1,2/1/2026,10/20/2022
15664754,Steele,640,Germany,Male,39,131607.28,4,0,1,6981.43,1,2/1/2026,5/8/2016
15761374,Bellucci,706,France,Male,54,117444.51,1,1,1,186238.85,0,2/1/2026,10/6/2016
15737506,Tretiakova,645,France,Male,42,0,1,0,0,149807.01,0,2/1/2026,5/16/2019
15795519,Vasiliev,716,Germany,Female,18,128743.8,1,0,0,197322.13,0,2/1/2026,5/23/2022
15784301,Wang,850,France,Male,42,0,2,1,0,44165.84,0,2/1/2026,1/12/2026
15762745,Macvitie,648,Spain,Male,32,0,1,1,0,133653.38,0,2/1/2026,7/21/2017
15623430,Hill,672,France,Male,34,0,2,1,0,161800.77,0,2/1/2026,4/21/2016
15616700,Leach,622,Spain,Female,41,0,2,1,1,155786.39,0,2/1/2026,6/5/2016
15747960,Eluemuno,733,France,Male,33,0,1,1,1,7666.73,0,2/1/2026,12/1/2022
15815490,Cocci,670,Germany,Male,40,164948.98,3,0,0,177028,1,2/1/2026,12/30/2023
15813067,Williams,432,Germany,Female,45,110219.14,1,1,0,43046.7,1,2/1/2026,2/2/2023
15694192,Nwankwo,598,Spain,Female,38,0,2,0,0,173783.38,0,2/1/2026,10/30/2019
15580146,Hung,738,France,Male,31,82674.15,1,1,0,41970.72,0,2/1/2026,4/3/2016
15590606,Saunders,595,France,Male,41,0,2,1,0,5967.09,0,2/1/2026,8/6/2016
15692132,Wilkinson,717,Spain,Female,22,101060.25,1,0,1,84699.56,0,2/1/2026,10/22/2019
15642291,Fontaine,685,France,Male,23,0,2,1,1,112239.03,0,2/1/2026,7/24/2017
15757408,Lo,655,Spain,Male,38,250898.09,3,0,1,81054,1,2/1/2026,12/8/2022
15575492,Kennedy,828,France,Female,41,0,2,1,0,171378.77,0,2/1/2026,1/18/2019
15762218,Mills,701,France,Female,39,0,2,0,1,145894.9,0,2/1/2026,2/13/2016
15587913,Palerma,748,Spain,Female,40,0,2,1,0,132368.47,0,2/1/2026,4/16/2021
15613097,Kao,605,France,Female,33,0,2,0,1,83700.66,0,2/1/2026,1/22/2022
15596493,Wisdom,687,France,Female,47,0,2,1,1,,0,2/1/2026,5/29/2018
15745196,Verco,571,France,Female,35,0,2,0,0,84569.13,0,2/1/2026,12/2/2017
15599289,Yeh,724,France,Female,37,68598.56,1,1,0,157862.82,0,2/1/2026,7/16/2015
15573893,Barry,569,Germany,Male,25,173459.45,2,1,1,44381.06,0,2/1/2026,9/13/2016
15724858,Begum,688,France,Female,54,0,1,1,0,191212.63,1,2/1/2026,12/1/2016
15638355,Woods,658,France,Female,35,126397.66,1,0,0,156361.58,1,2/1/2026,11/11/2020
15798850,Goddard,576,France,Male,32,0,2,1,0,4660.91,0,2/1/2026,7/6/2018
15585533,Calabrese,679,France,Male,36,147733.64,1,0,1,172501.38,0,2/1/2026,4/5/2019
15803976,Efremov,694,France,Female,31,0,2,1,0,160990.27,0,2/1/2026,4/5/2015
15581840,DeRose,626,France,Male,33,0,2,1,0,138504.28,0,2/1/2026,11/7/2017
15749019,Wong,545,Germany,Male,45,93796.42,2,1,1,162321.26,0,2/1/2026,6/10/2019
15704746,Inman,699,Spain,Male,35,167455.66,2,1,1,55324.49,0,2/1/2026,7/19/2023
15676519,George,615,Spain,Male,61,0,2,1,0,150227.85,1,2/1/2026,11/6/2016
15781465,Schofield,675,Germany,Female,29,121326.42,1,1,0,133457.52,0,2/1/2026,1/28/2018
15776631,Ma,466,France,Female,36,119540.15,1,0,1,80603.99,0,2/1/2026,1/27/2021
15634772,Mario,682,Spain,Female,59,122661.39,1,0,1,84803.76,0,2/1/2026,4/29/2025
15753549,Dubinina,669,France,Male,25,157848.53,1,0,0,37543.93,1,2/1/2026,3/24/2024
15568506,Forbes,524,Germany,Female,31,67238.98,2,1,1,161811.23,0,2/1/2026,11/21/2015
15752081,Vassiliev,468,France,Female,56,0,3,0,1,62256.87,1,2/1/2026,3/28/2015
15654409,Unwin,665,France,Female,34,67816.72,1,1,1,29641.58,0,2/1/2026,5/26/2020
15661528,Ashbolt,583,Spain,Male,47,102562.23,1,1,0,92708.1,0,2/1/2026,12/27/2020
15662758,Watson,620,France,Male,41,97925.11,1,1,0,85000.32,0,2/1/2026,1/3/2026
15594815,Aleshire,807,France,Male,35,174790.15,1,1,1,600.36,0,2/1/2026,11/11/2022
15599956,Payne,747,France,Male,27,0,2,0,0,13007.89,0,2/1/2026,8/25/2015
15776733,Wilson,638,Germany,Female,37,124513.66,2,1,0,158610.89,0,2/1/2026,2/26/2018
15758531,Y?,732,France,Female,40,0,2,1,0,154189.08,0,2/1/2026,1/11/2016
15744689,T'ang,479,Germany,Male,35,92833.89,1,1,0,99449.86,1,2/1/2026,6/11/2016
15762984,McIntosh,648,Spain,Male,35,0,2,0,0,122899.01,0,2/1/2026,8/6/2018
15589793,Onwuamaeze,604,France,Male,53,144453.75,1,1,0,190998.96,1,2/1/2026,12/21/2017
15660602,Ch'eng,464,Germany,Male,33,164284.72,2,1,1,3710.34,0,2/1/2026,11/27/2017
15605835,Rice,743,France,Male,37,69143.91,2,0,1,105780.18,0,2/1/2026,8/2/2017
15736534,Elkins,742,Germany,Male,33,181656.51,1,1,1,107667.91,0,2/1/2026,3/19/2025
15592389,H?,684,France,Male,27,134603.88,1,1,1,71725.73,0,2/1/2026,12/16/2023
15615456,Aleksandrova,680,France,Female,37,123806.28,1,1,0,81776.84,1,2/1/2026,10/12/2015
15603065,Grubb,751,France,Female,30,0,2,1,0,15766.1,0,2/1/2026,10/14/2019
15594404,Bevan,834,France,Female,49,160602.25,2,1,0,129273.94,0,2/1/2026,2/25/2017
15674148,Milanesi,579,Spain,Male,33,0,1,1,0,94993.04,1,2/1/2026,4/17/2019
15726494,Romani,481,France,Male,44,175303.06,1,1,0,65500.53,1,2/1/2026,7/7/2016
15781586,Osonduagwuike,837,Germany,Male,38,126732.85,1,1,1,79577.38,0,2/1/2026,8/18/2023
15567832,Shih,550,France,Female,40,114354.95,1,1,0,54018.93,0,2/1/2026,4/16/2018
15733387,Pham,707,Spain,Female,53,109663.47,1,1,1,52110.45,0,2/1/2026,10/1/2019
15703019,Okeke,583,France,Female,38,0,2,0,1,113597.64,0,2/1/2026,8/12/2015
15773906,Doherty,655,France,Male,38,0,2,0,0,110527.71,0,2/1/2026,4/18/2021
15766869,Uspenskaya,634,Germany,Male,37,89696.84,2,1,1,193179.88,0,2/1/2026,1/9/2025
15677307,Lo,684,Germany,Female,40,137326.65,1,1,0,186976.6,0,2/1/2026,11/8/2019
15685997,Azubuike,838,Spain,Female,39,166733.92,2,1,0,14279.44,0,2/1/2026,7/31/2020
15634141,Shephard,708,Germany,Female,42,192390.52,2,1,0,823.36,0,2/1/2026,7/6/2017
15581198,Jenkins,668,Germany,Female,39,122104.79,1,1,0,112946.67,1,2/1/2026,3/31/2025
15716609,L?,484,,Male,54,134388.11,1,0,0,49954.79,1,2/1/2026,10/5/2022
15704954,Suffolk,431,France,Male,37,120764.08,1,1,1,117023.08,0,2/1/2026,1/31/2026
15603323,Bell,660,Spain,Female,33,0,2,0,0,117834.91,0,2/1/2026,11/4/2024
15679587,Chan,666,France,Female,34,115897.12,1,1,1,,0,2/1/2026,1/14/2017
15600991,Artemieva,694,Germany,Male,31,109052.59,2,1,1,19448.93,1,2/1/2026,7/15/2019
15809248,Cole,524,France,Female,36,0,2,1,0,,0,2/1/2026,10/17/2015
15802741,Mitchel,625,France,Female,51,136294.97,1,1,0,38867.46,1,2/1/2026,7/22/2018
15698321,Yobanna,648,Germany,Male,34,95039.73,2,1,1,147055.87,0,2/1/2026,5/8/2022
15811261,Alaniz,617,Spain,Male,42,70105.87,1,1,1,120830.73,0,2/1/2026,2/14/2025
15570004,Tsou,850,France,Male,31,0,2,1,0,121866.87,0,2/1/2026,10/21/2022
15745843,Kinlaw,689,Spain,Female,31,0,2,1,1,136610.02,0,2/1/2026,2/25/2021
15757535,Heap,647,Spain,Female,44,0,3,1,1,174205.22,1,2/1/2026,12/12/2020
15642041,Burns,727,Germany,Male,40,93051.64,2,1,0,71865.31,1,2/1/2026,3/19/2024
15660833,Flannery,796,Germany,Male,39,86350.87,2,0,0,105080.53,0,2/1/2026,7/19/2020
15613141,Hsu,717,France,Female,41,135756.96,1,1,1,103706.41,0,2/1/2026,12/7/2022
15795990,Lumholtz,722,Germany,Female,48,138311.76,1,1,1,3472.63,1,2/1/2026,9/21/2015
15699911,Chapman,461,Spain,Female,35,0,1,1,0,132295.95,0,2/1/2026,12/2/2017
15647474,Niu,613,,Female,40,95624.36,2,1,1,60706.33,0,2/1/2026,7/15/2016
15634245,Muecke,758,Germany,Female,47,95523.16,1,1,0,73294.48,0,2/1/2026,3/14/2016
15707078,Kruglov,577,France,Female,26,180530.51,1,0,0,123454.62,0,2/1/2026,6/13/2024
15606836,Lombardo,782,France,Female,33,94493.03,1,0,1,101866.39,0,2/1/2026,1/18/2024
15784597,Lattimore,648,France,Male,26,162923.85,1,1,0,98368.24,0,2/1/2026,11/12/2016
15642787,Ijendu,572,France,Male,37,133043.66,1,0,0,111243.09,0,2/1/2026,5/14/2024
15672115,Lettiere,679,France,Male,60,0,2,1,1,77331.77,0,2/1/2026,8/30/2019
15739858,Otitodilichukwu,618,France,Male,56,0,1,1,1,142400.27,1,2/1/2026,4/18/2018
15661219,Trentino,627,France,Male,32,0,2,1,0,103287.62,0,2/1/2026,9/2/2015
15580148,Welch,750,Germany,Male,40,168286.81,3,1,0,20451.99,1,2/1/2026,8/8/2020
15638806,Blackburn,645,Spain,Male,49,0,2,0,0,10023.15,0,2/1/2026,4/21/2023
15607537,Crawford,587,Germany,Male,46,107850.82,1,1,0,139431,1,2/1/2026,5/11/2016
15790782,Baryshnikov,661,Spain,Male,39,132628.98,1,0,0,38812.67,0,2/1/2026,11/25/2019
15588701,Lai,592,France,Female,38,0,2,1,0,35338.96,0,2/1/2026,12/31/2021
15662151,Gould,554,France,Male,40,0,1,0,1,168780.04,0,2/1/2026,10/17/2021
15612350,Taylor,691,France,Female,31,40915.55,1,1,0,126213.84,1,2/1/2026,7/15/2020
15664543,Shaw,699,France,Male,40,0,1,0,1,152876.13,1,2/1/2026,5/6/2018
15728669,Knowles,584,Germany,Female,30,112013.81,1,1,0,177772.03,1,2/1/2026,11/16/2017
15804814,Ts'ui,759,France,Male,40,0,2,1,0,124615.59,0,2/1/2026,10/2/2021
15721292,Atkins,719,Spain,Male,39,0,2,1,0,145759.7,0,2/1/2026,1/28/2021
15654574,Onyekachi,499,Germany,Male,36,131142.53,2,1,0,174918.46,0,2/1/2026,12/17/2020
15738148,Clarke,465,France,Female,51,122522.32,1,0,0,181297.65,1,2/1/2026,9/14/2017
15578980,Piazza,516,Spain,Female,33,0,2,1,1,,0,2/1/2026,8/31/2022
15636756,Marino,545,France,Male,23,0,2,1,0,189613.12,0,2/1/2026,9/2/2023
15610594,Moss,644,France,Female,37,0,2,1,0,20968.88,0,2/1/2026,6/20/2017
15761132,Capon,682,Spain,Male,46,128029.72,1,1,1,62615.35,0,2/1/2026,8/14/2018
15603582,Robertson,569,Spain,Female,34,0,1,1,0,133997.53,0,2/1/2026,12/27/2022
15700487,Osonduagwuike,805,France,Male,46,118022.06,3,1,0,162643.15,1,2/1/2026,9/25/2019
15591179,Skelton,702,Spain,Male,30,0,2,1,1,145537.32,0,2/1/2026,10/25/2023
15692002,Skelton,538,,Male,33,93791.38,1,1,1,199249.29,0,2/1/2026,8/21/2019
15627305,Pan,606,Spain,Male,35,0,1,1,0,106837.06,1,2/1/2026,3/8/2018
15605284,Outtrim,688,France,Male,26,0,2,1,1,104435.94,0,2/1/2026,11/30/2024
15648489,Ting,487,France,Male,53,199689.49,1,1,1,24207.86,1,2/1/2026,4/13/2021
15623647,Dellucci,655,Spain,Female,36,135515.76,1,1,0,86013.96,0,2/1/2026,5/22/2024
15639788,Yuan,577,France,Female,39,0,2,1,0,10553.31,0,2/1/2026,3/7/2015
15714658,Yates,696,France,Female,33,0,2,1,1,73371.65,0,2/1/2026,9/10/2021
15726403,Glenny,660,Germany,Male,41,129901.21,1,1,0,26025.6,1,2/1/2026,9/11/2024
15646161,Steinhoff,673,Spain,Female,37,0,2,1,1,183318.79,0,2/1/2026,8/2/2017
15764174,Bidencope,612,Spain,Female,26,0,2,1,1,179780.74,0,2/1/2026,3/14/2021
15806880,Boyle,627,Spain,Female,30,0,1,1,1,,0,2/1/2026,1/25/2020
15663830,De Luca,563,Spain,Male,32,0,2,1,1,19720.08,0,2/1/2026,6/21/2019
15667871,Kerr,572,Spain,Male,35,152390.26,1,1,0,128123.66,0,2/1/2026,6/2/2021
15607098,Ahmed,747,Spain,Female,41,94521.17,2,1,0,194926.86,0,2/1/2026,2/17/2020
15701946,Ndubueze,715,France,Male,34,124314.45,1,0,0,97782.92,0,2/1/2026,5/14/2021
15631848,Grover,727,France,Female,26,121508.28,1,1,1,146785.44,0,2/1/2026,1/20/2017
15728505,Ts'ao,601,France,Male,44,100486.18,2,1,1,62678.53,0,2/1/2026,12/24/2024
15699430,Davide,618,France,Female,35,0,2,1,0,180439.75,0,2/1/2026,11/20/2015
15729054,Korovina,744,Germany,Male,32,96106.83,1,1,1,79812.77,0,2/1/2026,11/5/2021
15657284,Day,674,Germany,Male,47,106901.94,1,1,1,,1,2/1/2026,2/13/2019
15808228,Tuan,768,Spain,Female,44,60603.4,1,1,1,178045.97,0,2/1/2026,7/31/2019
15643752,Wei,540,France,Male,25,116160.23,1,1,0,13411.67,0,2/1/2026,3/8/2020
15642002,Hayward,554,France,Female,35,117707.18,2,0,0,95277.15,1,2/1/2026,4/14/2019
15771540,Fedorova,755,France,Male,38,148912.44,1,1,0,80416.16,0,2/1/2026,11/10/2016
15681402,Ngozichukwuka,763,Germany,Female,61,66101.89,1,1,1,143981.27,0,2/1/2026,7/15/2024
15742378,Swaim,520,Germany,Male,32,110029.77,1,1,0,56246.69,0,2/1/2026,7/15/2020
15699634,Howard,667,France,Female,48,0,2,1,1,148608.39,0,2/1/2026,12/9/2023
15598846,Shahan,700,France,Female,44,58781.76,1,1,0,16874.92,0,2/1/2026,3/2/2023
15644765,Ashton,689,Germany,Male,26,120727.97,1,0,1,,0,2/1/2026,11/28/2021
15725737,Mosman,669,France,Male,46,0,2,0,1,8487.75,0,2/1/2026,3/30/2022
15771873,Buccho,776,Germany,Female,37,103769.22,2,1,0,194099.12,0,2/1/2026,4/5/2023
15793247,Hancock,498,France,Male,34,0,2,1,1,91711.66,0,2/1/2026,5/1/2020
15593782,Brookes,816,Germany,Female,38,130878.75,3,1,0,71905.77,1,2/1/2026,1/27/2021
15737051,Denisov,639,France,Male,27,0,2,1,0,192247.35,0,2/1/2026,8/27/2017
15633640,Loewenthal,799,France,Female,52,161209.66,1,1,1,89081.41,0,2/1/2026,2/26/2021
15602844,Niu,717,France,Male,38,97459.06,1,0,0,189175.71,0,2/1/2026,2/23/2018
15809823,Thurgood,491,Germany,Male,19,125860.2,1,0,0,129690.5,0,2/1/2026,7/28/2023
15700772,Nebechi,571,France,Male,44,0,2,0,0,38433.35,0,2/1/2026,1/8/2017
15576162,King,615,France,Male,32,92199.84,1,1,1,2755.53,0,2/1/2026,11/21/2018
15760774,Hargraves,519,France,Female,21,146329.57,2,1,1,194867.27,0,2/1/2026,7/3/2024
15746326,Fields,591,France,Male,43,0,2,0,1,198926.36,0,2/1/2026,10/23/2022
15750497,Longo,850,France,Female,37,153147.75,1,1,1,152235.3,0,2/1/2026,9/16/2018
15679283,Parkhill,694,France,Female,33,129731.64,2,1,0,178123.86,0,2/1/2026,10/10/2021
15615575,Vial,722,France,Male,34,0,2,1,1,133447.49,0,2/1/2026,7/16/2017
15700174,McKay,733,Spain,Female,30,83319.28,1,0,0,57769.2,0,2/1/2026,6/11/2025
15763665,Y?,833,France,Female,28,136674.51,2,0,0,5278.78,0,2/1/2026,4/30/2021
15689614,Teng,687,Spain,Female,63,137715.66,1,1,1,37938.74,0,2/1/2026,1/19/2025
15636935,Rischbieth,797,France,Female,29,0,2,1,1,132975.39,0,2/1/2026,10/30/2024
15716491,Akabueze,710,Spain,Female,51,93656.95,1,0,1,141400.51,1,2/1/2026,1/21/2022
15799811,Herrera,724,France,Male,40,0,1,1,0,127847.25,1,2/1/2026,9/12/2015
15624068,Fu,779,France,Female,26,0,2,0,1,111906,0,2/1/2026,7/15/2025
15725811,Lim,705,France,Male,25,97544.29,1,0,1,59887.15,0,2/1/2026,3/18/2025
15598044,Debellis,715,France,Female,35,0,1,1,1,152012.36,0,2/1/2026,11/30/2022
15579647,Oluchukwu,682,France,Male,42,0,1,1,1,160828.98,0,2/1/2026,3/7/2025
15799479,Coles,809,Spain,Male,33,0,1,1,1,124045.65,0,2/1/2026,11/28/2016
15626144,Chu,675,France,Male,40,113208.86,2,1,0,34577.36,0,2/1/2026,10/22/2018
15721307,Pickering,694,Germany,Male,37,95668.82,2,1,0,100335.55,0,2/1/2026,11/28/2024
15716134,Russo,617,France,Male,40,190008.32,2,1,1,107047.92,0,2/1/2026,3/21/2020
15813444,McIntosh,590,Spain,Female,34,0,2,1,0,171021.44,0,2/1/2026,3/13/2019
15747174,Hao,526,Germany,Male,58,190298.89,2,1,1,191263.76,0,2/1/2026,6/9/2016
15767821,Bearce,528,France,Male,31,102016.72,2,0,0,80181.12,0,2/1/2026,7/21/2019
15726557,Lai,638,France,Female,42,165679.92,1,0,0,32916.29,0,2/1/2026,1/31/2019
